"weight";"word";"color";"url"
"1";"Reaches";"";""
"1";"reaching";"";""
"1";"Reagan";"";""
"1";"recap";"";""
"1";"recommendation";"";""
"1";"red-headed";"";""
"1";"RedSox";"";""
"1";"RefundProcedureNotTooPainful";"";""
"1";"regarding";"";""
"1";"relations";"";""
"1";"Relations";"";""
"1";"relieved";"";""
"1";"remains";"";""
"1";"remind";"";""
"1";"reminded";"";""
"1";"rental";"";""
"1";"replying-I";"";""
"1";"Report";"";""
"1";"represent";"";""
"1";"required";"";""
"1";"Responding";"";""
"1";"rest";"";""
"1";"review";"";""
"1";"revive";"";""
"1";"Ricardo";"";""
"1";"ride!â";"";""
"1";"ride.â";"";""
"1";"Ridiculously";"";""
"1";"Riedel";"";""
"1";"rigorous";"";""
"1";"rising";"";""
"1";"RobertDwyer";"";""
"1";"Roger";"";""
"1";"rumors";"";""
"1";"Ruth";"";""
"1";"Ruth_Slobodin";"";""
"1";"Sad";"";""
"1";"safetyfirst";"";""
"1";"SaharaSams";"";""
"1";"sale";"";""
"1";"SAV";"";""
"1";"savannah";"";""
"1";"Saw";"";""
"1";"Saxonandparole";"";""
"1";"scheduled";"";""
"1";"scheduling";"";""
"1";"scheme";"";""
"1";"sea";"";""
"1";"SeattleBound";"";""
"1";"secured";"";""
"1";"selfies";"";""
"1";"serve";"";""
"1";"services";"";""
"1";"serving";"";""
"1";"session";"";""
"1";"SFO-JFK";"";""
"1";"Sheesh";"";""
"1";"ShelleyandMarcRock";"";""
"1";"shocked";"";""
"1";"shoe";"";""
"1";"Shout";"";""
"1";"shout-out";"";""
"1";"Shout-out";"";""
"1";"showed";"";""
"1";"significantly";"";""
"1";"Sincerely";"";""
"1";"sing";"";""
"1";"sittin";"";""
"1";"size";"";""
"1";"Skis";"";""
"1";"skypeâ";"";""
"1";"slide";"";""
"1";"slog";"";""
"1";"smart";"";""
"1";"SMF";"";""
"1";"Smiles";"";""
"1";"smitten";"";""
"1";"sna2ord";"";""
"1";"snacksðŸ";"";""
"1";"snuck";"";""
"1";"SOBEWFF";"";""
"1";"sooner";"";""
"1";"sooo";"";""
"1";"sooooooo";"";""
"1";"sort";"";""
"1";"sosmart";"";""
"1";"soulandinspiration";"";""
"1";"south";"";""
"1";"space's";"";""
"1";"sparkled";"";""
"1";"Speaking";"";""
"1";"speaking";"";""
"1";"Specially";"";""
"1";"spectacular";"";""
"1";"spending";"";""
"1";"spent";"";""
"1";"Spirit";"";""
"1";"srsly";"";""
"1";"StacyCrossB6";"";""
"1";"stand";"";""
"1";"standby";"";""
"1";"standing";"";""
"1";"Start";"";""
"1";"starts";"";""
"1";"Statement";"";""
"1";"Stay";"";""
"1";"Stevie";"";""
"1";"Stewardess";"";""
"1";"streamline";"";""
"1";"StreetWise";"";""
"1";"stressful";"";""
"1";"stuck";"";""
"1";"student";"";""
"1";"stunning";"";""
"1";"successful";"";""
"1";"suggestion";"";""
"1";"summit";"";""
"1";"sun";"";""
"1";"SundayFunday";"";""
"1";"sunny";"";""
"1";"sunrise";"";""
"1";"sunrises";"";""
"1";"suprise";"";""
"1";"Surat";"";""
"1";"surprise";"";""
"1";"surprisingly";"";""
"1";"SVLLINDIA";"";""
"1";"SXM";"";""
"1";"Sylvie";"";""
"1";"sylvie75015";"";""
"1";"table";"";""
"1";"tabs";"";""
"1";"tails";"";""
"1";"take-off";"";""
"1";"Taylor";"";""
"1";"tbt";"";""
"1";"Teach";"";""
"1";"TeamNKH";"";""
"1";"tech...cont'd";"";""
"1";"telephone";"";""
"1";"Terra";"";""
"1";"Texting";"";""
"1";"Thankful";"";""
"1";"ThankGoodness";"";""
"1";"thanksamericanairlines";"";""
"1";"ThankYouForEverything";"";""
"1";"That'd";"";""
"1";"that..lol";"";""
"1";"TheCandaceSmith";"";""
"1";"thelodge";"";""
"1";"themed";"";""
"1";"ThereIsAFirstForEverything";"";""
"1";"things--the";"";""
"1";"tick....ðŸ";"";""
"1";"ticket...it's";"";""
"1";"ticketed";"";""
"1";"Tim";"";""
"1";"Tinman2IronMan";"";""
"1";"tired";"";""
"1";"TLC";"";""
"1";"toddler";"";""
"1";"toiletries";"";""
"1";"TokyoMarathon2015";"";""
"1";"tongue-in-cheek";"";""
"1";"tooðŸ";"";""
"1";"toss";"";""
"1";"Touchdown";"";""
"1";"towards";"";""
"1";"town";"";""
"1";"trap";"";""
"1";"travelers";"";""
"1";"travellers";"";""
"1";"travelling";"";""
"1";"Travis";"";""
"1";"tray";"";""
"1";"Tried";"";""
"1";"truck";"";""
"1";"TRUE";"";""
"1";"TrueBlueColors";"";""
"1";"truebluemember4life";"";""
"1";"TrueBlueâ";"";""
"1";"TuftsEnergyConf";"";""
"1";"turnaround";"";""
"1";"tux";"";""
"1";"TV/movie";"";""
"1";"tweeter";"";""
"1";"TYR";"";""
"1";"TYSVM";"";""
"1";"TYVM";"";""
"1";"TyWinter";"";""
"1";"umosaicmecrazy";"";""
"1";"UMosaicMeCrazy";"";""
"1";"unable";"";""
"1";"unfold";"";""
"1";"UniversalORL";"";""
"1";"Unlike";"";""
"1";"unreal";"";""
"1";"UPS";"";""
"1";"USAirway";"";""
"1";"USChamber";"";""
"1";"Using";"";""
"1";"Utah";"";""
"1";"v-mail";"";""
"1";"Vacation";"";""
"1";"vacations";"";""
"1";"vanity";"";""
"1";"Vegas-Chicago";"";""
"1";"versus";"";""
"1";"video.â";"";""
"1";"VIEWS";"";""
"1";"w/our";"";""
"1";"w/you";"";""
"1";"waiver";"";""
"1";"wake";"";""
"1";"walked";"";""
"1";"walls29";"";""
"1";"warmer";"";""
"1";"waste";"";""
"1";"way!!ðŸ’ºâœˆï";"";""
"1";"WeAppreciateYou";"";""
"1";"wearing";"";""
"1";"weathers";"";""
"1";"wedding";"";""
"1";"Weds";"";""
"1";"welcoming";"";""
"1";"wemosaictogether";"";""
"1";"Wendi";"";""
"1";"West";"";""
"1";"westpalmbeach";"";""
"1";"Whenever";"";""
"1";"white";"";""
"1";"who'd";"";""
"1";"Whoooo";"";""
"1";"whyabcwhy";"";""
"1";"WikiPearl";"";""
"1";"willing";"";""
"1";"winks";"";""
"1";"winkwink";"";""
"1";"Winter";"";""
"1";"wit";"";""
"1";"within";"";""
"1";"wiyh";"";""
"1";"wonder";"";""
"1";"Wong";"";""
"1";"WOW Thx";"";""
"1";"written";"";""
"1";"YASSS";"";""
"1";"Yayayay";"";""
"1";"YeseniaHernandez";"";""
"1";"Yesterday";"";""
"1";"YouKnowYouWantTo";"";""
"1";"younger";"";""
"1";"yourockâ";"";""
"1";"yup";"";""
"1";"Yâ";"";""
"1";"ºðŸ‘ðŸ";"";""
"1";"â¤â";"";""
"1";"âœ";"";""
"1";"âœˆ";"";""
"1";"âœˆðŸ";"";""
"1";"â€œonlyâ";"";""
"1";"ðŸŒž";"";""
"1";"ðŸŽ²";"";""
"1";"ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ";"";""
"1";"ðŸ‘ðŸ‘ðŸ‘ðŸ";"";""
"1";"ðŸ‘€ðŸ";"";""
"1";"ðŸ“²âœˆ";"";""
"1";"ðŸ”µðŸ”µðŸ”µ";"";""
"1";"ðŸ‡ºðŸ";"";""
"1";"Œâœˆï";"";""
"1";"œâœˆï";"";""
"1";"Šâ";"";""
"0";"ðŸ";"";""
